GEO.id,GEO.id2,GEO.display-label,GCT_STUB.target-geo-id,GCT_STUB.target-geo-id2,GCT_STUB.display-label,GCT_STUB.display-label,HC01,HC02
Id,Id2,Geography,Target Geo Id,Target Geo Id2,Geographic Area,Geographic Area,Dollar,Margin of Error
0100000US,,United States,1600000US3939578,3939578,United States - Ohio - Kansas CDP,Kansas CDP,$(X),$(X)
0100000US,,United States,1600000US3940124,3940124,United States - Ohio - Kilbourne CDP,Kilbourne CDP,$(X),$(X)
0100000US,,United States,1600000US3940978,3940978,United States - Ohio - Kunkle CDP,Kunkle CDP,$(X),$(X)
0100000US,,United States,1600000US3944128,3944128,United States - Ohio - Little Hocking CDP,Little Hocking CDP,$(X),$(X)
0100000US,,United States,1600000US3945906,3945906,United States - Ohio - McDermott CDP,McDermott CDP,$(X),$(X)
0100000US,,United States,1600000US3946158,3946158,United States - Ohio - Macksburg village,Macksburg village,$(X),$(X)
0100000US,,United States,1600000US3949504,3949504,United States - Ohio - Miamiville CDP,Miamiville CDP,$(X),$(X)
0100000US,,United States,1600000US3950876,3950876,United States - Ohio - Minford CDP,Minford CDP,$(X),$(X)
0100000US,,United States,1600000US3957876,3957876,United States - Ohio - Oceola CDP,Oceola CDP,$(X),$(X)
0100000US,,United States,1600000US3958149,3958149,United States - Ohio - Olde West Chester CDP,Olde West Chester CDP,$(X),$(X)
0100000US,,United States,1600000US3959724,3959724,United States - Ohio - Pancoastburg CDP,Pancoastburg CDP,$(X),$(X)
0100000US,,United States,1600000US3959934,3959934,United States - Ohio - Parkman CDP,Parkman CDP,$(X),$(X)
0100000US,,United States,1600000US3963072,3963072,United States - Ohio - Plainville CDP,Plainville CDP,$-,$**
0100000US,,United States,1600000US3965676,3965676,United States - Ohio - Raymond CDP,Raymond CDP,$(X),$(X)
0100000US,,United States,1600000US3966180,3966180,United States - Ohio - Remington CDP,Remington CDP,$(X),$(X)
0100000US,,United States,1600000US3966222,3966222,United States - Ohio - Rendville village,Rendville village,$(X),$(X)
0100000US,,United States,1600000US3967804,3967804,United States - Ohio - Rockbridge CDP,Rockbridge CDP,$(X),$(X)
0100000US,,United States,1600000US3968004,3968004,United States - Ohio - Rocky Fork Point CDP,Rocky Fork Point CDP,$(X),$(X)
0100000US,,United States,1600000US3968196,3968196,United States - Ohio - Rome village,Rome village,$(X),$(X)
0100000US,,United States,1600000US3969666,3969666,United States - Ohio - St. Martin CDP,St. Martin CDP,$(X),$(X)
0100000US,,United States,1600000US3974734,3974734,United States - Ohio - Stockdale CDP,Stockdale CDP,$-,$**
0100000US,,United States,1600000US3975392,3975392,United States - Ohio - Sulphur Springs CDP,Sulphur Springs CDP,$(X),$(X)
0100000US,,United States,1600000US3978078,3978078,United States - Ohio - Twinsburg Heights CDP,Twinsburg Heights CDP,$(X),$(X)
0100000US,,United States,1600000US3981760,3981760,United States - Ohio - Waterford CDP,Waterford CDP,$(X),$(X)
0100000US,,United States,1600000US3985085,3985085,United States - Ohio - Wightmans Grove CDP,Wightmans Grove CDP,$-,$**
0100000US,,United States,1600000US4002550,4002550,United States - Oklahoma - Arcadia town,Arcadia town,$(X),$(X)
0100000US,,United States,1600000US4006350,4006350,United States - Oklahoma - Bison CDP,Bison CDP,$(X),$(X)
0100000US,,United States,1600000US4006450,4006450,United States - Oklahoma - Blackburn town,Blackburn town,$(X),$(X)
0100000US,,United States,1600000US4006500,4006500,United States - Oklahoma - Blackgum CDP,Blackgum CDP,$-,$**
0100000US,,United States,1600000US4009612,4009612,United States - Oklahoma - Brush Creek CDP,Brush Creek CDP,$-,$**
0100000US,,United States,1600000US4009887,4009887,United States - Oklahoma - Bull Hollow CDP,Bull Hollow CDP,$(X),$(X)
0100000US,,United States,1600000US4010650,4010650,United States - Oklahoma - Byron town,Byron town,$(X),$(X)
0100000US,,United States,1600000US4011750,4011750,United States - Oklahoma - Capron town,Capron town,$-,$**
0100000US,,United States,1600000US4011990,4011990,United States - Oklahoma - Carlton Landing town,Carlton Landing town,$-,$**
0100000US,,United States,1600000US4013850,4013850,United States - Oklahoma - Chewey CDP,Chewey CDP,$(X),$(X)
0100000US,,United States,1600000US4017050,4017050,United States - Oklahoma - Cooperton town,Cooperton town,$-,$**
0100000US,,United States,1600000US4019665,4019665,United States - Oklahoma - Deer Lick CDP,Deer Lick CDP,$-,$**
0100000US,,United States,1600000US4020100,4020100,United States - Oklahoma - Dennis CDP,Dennis CDP,$(X),$(X)
0100000US,,United States,1600000US4021150,4021150,United States - Oklahoma - Dotyville CDP,Dotyville CDP,"$2,500-",$***
0100000US,,United States,1600000US4021250,4021250,United States - Oklahoma - Douglas town,Douglas town,$(X),$(X)
0100000US,,United States,1600000US4022275,4022275,United States - Oklahoma - Dwight Mission CDP,Dwight Mission CDP,$-,$**
0100000US,,United States,1600000US4024300,4024300,United States - Oklahoma - Erin Springs town,Erin Springs town,$(X),$(X)
0100000US,,United States,1600000US4025250,4025250,United States - Oklahoma - Fallis town,Fallis town,$(X),$(X)
0100000US,,United States,1600000US4026750,4026750,United States - Oklahoma - Foraker town,Foraker town,$(X),$(X)
0100000US,,United States,1600000US4027450,4027450,United States - Oklahoma - Foss town,Foss town,$(X),$(X)
0100000US,,United States,1600000US4029300,4029300,United States - Oklahoma - Gideon CDP,Gideon CDP,$-,$**
0100000US,,United States,1600000US4030500,4030500,United States - Oklahoma - Gowen CDP,Gowen CDP,$(X),$(X)
0100000US,,United States,1600000US4030750,4030750,United States - Oklahoma - Grainola town,Grainola town,$(X),$(X)
0100000US,,United States,1600000US4034150,4034150,United States - Oklahoma - Hickory town,Hickory town,$(X),$(X)
0100000US,,United States,1600000US4034900,4034900,United States - Oklahoma - Hitchita town,Hitchita town,$(X),$(X)
0100000US,,United States,1600000US4035550,4035550,United States - Oklahoma - Hollister town,Hollister town,$(X),$(X)
0100000US,,United States,1600000US4036020,4036020,United States - Oklahoma - Hoot Owl town,Hoot Owl town,$-,$**
0100000US,,United States,1600000US4036945,4036945,United States - Oklahoma - Indianola CDP,Indianola CDP,$-,$**
0100000US,,United States,1600000US4037275,4037275,United States - Oklahoma - Iron Post CDP,Iron Post CDP,$(X),$(X)
0100000US,,United States,1600000US4037350,4037350,United States - Oklahoma - Isabella CDP,Isabella CDP,$(X),$(X)
0100000US,,United States,1600000US4037410,4037410,United States - Oklahoma - IXL town,IXL town,$(X),$(X)
0100000US,,United States,1600000US4040100,4040100,United States - Oklahoma - Knowles town,Knowles town,$(X),$(X)
0100000US,,United States,1600000US4041300,4041300,United States - Oklahoma - Lambert town,Lambert town,$-,$**
0100000US,,United States,1600000US4042860,4042860,United States - Oklahoma - Liberty town,Liberty town,$(X),$(X)
0100000US,,United States,1600000US4044100,4044100,United States - Oklahoma - Lotsee town,Lotsee town,$-,$**
0100000US,,United States,1600000US4044150,4044150,United States - Oklahoma - Loveland town,Loveland town,$-,$**
0100000US,,United States,1600000US4044350,4044350,United States - Oklahoma - Lucien CDP,Lucien CDP,$(X),$(X)
0100000US,,United States,1600000US4046488,4046488,United States - Oklahoma - Marietta CDP,Marietta CDP,$(X),$(X)
0100000US,,United States,1600000US4050250,4050250,United States - Oklahoma - Nardin CDP,Nardin CDP,$-,$**
0100000US,,United States,1600000US4051750,4051750,United States - Oklahoma - New Woodville town,New Woodville town,$(X),$(X)
0100000US,,United States,1600000US4053210,4053210,United States - Oklahoma - Oak Grove town,Oak Grove town,$-,$**
0100000US,,United States,1600000US4055275,4055275,United States - Oklahoma - Old Eucha CDP,Old Eucha CDP,$(X),$(X)
0100000US,,United States,1600000US4059700,4059700,United States - Oklahoma - Pocasset town,Pocasset town,$(X),$(X)
0100000US,,United States,1600000US4060750,4060750,United States - Oklahoma - Proctor CDP,Proctor CDP,$(X),$(X)
0100000US,,United States,1600000US4061250,4061250,United States - Oklahoma - Putnam town,Putnam town,$(X),$(X)
0100000US,,United States,1600000US4062900,4062900,United States - Oklahoma - Renfrow town,Renfrow town,$-,$**
0100000US,,United States,1600000US4064050,4064050,United States - Oklahoma - Rosston town,Rosston town,$(X),$(X)
0100000US,,United States,1600000US4064875,4064875,United States - Oklahoma - Salem CDP,Salem CDP,$(X),$(X)
0100000US,,United States,1600000US4066520,4066520,United States - Oklahoma - Shady Grove CDP (McIntosh County),Shady Grove CDP (McIntosh County),$(X),$(X)
0100000US,,United States,1600000US4066600,4066600,United States - Oklahoma - Shamrock town,Shamrock town,$(X),$(X)
0100000US,,United States,1600000US4070037,4070037,United States - Oklahoma - Steely Hollow CDP,Steely Hollow CDP,$(X),$(X)
0100000US,,United States,1600000US4070200,4070200,United States - Oklahoma - Stidham town,Stidham town,$(X),$(X)
0100000US,,United States,1600000US4071250,4071250,United States - Oklahoma - Sugden town,Sugden town,$(X),$(X)
0100000US,,United States,1600000US4073150,4073150,United States - Oklahoma - Texola town,Texola town,$(X),$(X)
0100000US,,United States,1600000US4080912,4080912,United States - Oklahoma - White Water CDP,White Water CDP,$-,$**
0100000US,,United States,1600000US4080975,4080975,United States - Oklahoma - Wickliffe CDP,Wickliffe CDP,$-,$**
0100000US,,United States,1600000US4082650,4082650,United States - Oklahoma - Yeager town,Yeager town,$(X),$(X)
0100000US,,United States,1600000US4101700,4101700,United States - Oregon - Alpine CDP,Alpine CDP,$(X),$(X)
0100000US,,United States,1600000US4105150,4105150,United States - Oregon - Beatty CDP,Beatty CDP,$-,$**
0100000US,,United States,1600000US4105200,4105200,United States - Oregon - Beaver CDP,Beaver CDP,$(X),$(X)
0100000US,,United States,1600000US4105700,4105700,United States - Oregon - Bellfountain CDP,Bellfountain CDP,$(X),$(X)
0100000US,,United States,1600000US4106400,4106400,United States - Oregon - Biggs Junction CDP,Biggs Junction CDP,$-,$**
0100000US,,United States,1600000US4106950,4106950,United States - Oregon - Blodgett CDP,Blodgett CDP,$(X),$(X)
0100000US,,United States,1600000US4110100,4110100,United States - Oregon - Butteville CDP,Butteville CDP,$(X),$(X)
0100000US,,United States,1600000US4111700,4111700,United States - Oregon - Cascadia CDP,Cascadia CDP,$(X),$(X)
0100000US,,United States,1600000US4116350,4116350,United States - Oregon - Crabtree CDP,Crabtree CDP,$(X),$(X)
0100000US,,United States,1600000US4123550,4123550,United States - Oregon - Eola CDP,Eola CDP,$-,$**
0100000US,,United States,1600000US4130250,4130250,United States - Oregon - Government Camp CDP,Government Camp CDP,$(X),$(X)
0100000US,,United States,1600000US4130500,4130500,United States - Oregon - Granite city,Granite city,$(X),$(X)
0100000US,,United States,1600000US4131050,4131050,United States - Oregon - Greenhorn city,Greenhorn city,$-,$**
0100000US,,United States,1600000US4138150,4138150,United States - Oregon - Juntura CDP,Juntura CDP,$(X),$(X)
0100000US,,United States,1600000US4140950,4140950,United States - Oregon - Langlois CDP,Langlois CDP,$(X),$(X)
0100000US,,United States,1600000US4145900,4145900,United States - Oregon - Marion CDP,Marion CDP,$(X),$(X)
0100000US,,United States,1600000US4151450,4151450,United States - Oregon - Neahkahnie CDP,Neahkahnie CDP,$(X),$(X)
0100000US,,United States,1600000US4154350,4154350,United States - Oregon - O'Brien CDP,O'Brien CDP,$(X),$(X)
0100000US,,United States,1600000US4157300,4157300,United States - Oregon - Peoria CDP,Peoria CDP,$(X),$(X)
0100000US,,United States,1600000US4158050,4158050,United States - Oregon - Pistol River CDP,Pistol River CDP,$-,$**
0100000US,,United States,1600000US4160070,4160070,United States - Oregon - Pronghorn CDP,Pronghorn CDP,$(X),$(X)
0100000US,,United States,1600000US4161800,4161800,United States - Oregon - Rickreall CDP,Rickreall CDP,$-,$**
0100000US,,United States,1600000US4163950,4163950,United States - Oregon - Rowena CDP,Rowena CDP,$(X),$(X)
0100000US,,United States,1600000US4166700,4166700,United States - Oregon - Shaniko city,Shaniko city,$-,$**
0100000US,,United States,1600000US4166900,4166900,United States - Oregon - Shedd CDP,Shedd CDP,$-,$**
0100000US,,United States,1600000US4170870,4170870,United States - Oregon - Summit CDP,Summit CDP,$(X),$(X)
0100000US,,United States,1600000US4172400,4172400,United States - Oregon - Takilma CDP,Takilma CDP,$(X),$(X)
0100000US,,United States,1600000US4172820,4172820,United States - Oregon - Tetherow CDP,Tetherow CDP,$(X),$(X)
0100000US,,United States,1600000US4174400,4174400,United States - Oregon - Trail CDP,Trail CDP,$(X),$(X)
0100000US,,United States,1600000US4178160,4178160,United States - Oregon - Wallowa Lake CDP,Wallowa Lake CDP,$-,$**
0100000US,,United States,1600000US4180750,4180750,United States - Oregon - West Scio CDP,West Scio CDP,$(X),$(X)
0100000US,,United States,1600000US4200652,4200652,United States - Pennsylvania - Albrightsville CDP,Albrightsville CDP,$(X),$(X)
0100000US,,United States,1600000US4200764,4200764,United States - Pennsylvania - Alfarata CDP,Alfarata CDP,$(X),$(X)
0100000US,,United States,1600000US4202072,4202072,United States - Pennsylvania - Allport CDP,Allport CDP,$(X),$(X)
0100000US,,United States,1600000US4202826,4202826,United States - Pennsylvania - Arcadia University CDP,Arcadia University CDP,$-,$**
0100000US,,United States,1600000US4204344,4204344,United States - Pennsylvania - Barrville CDP,Barrville CDP,$(X),$(X)
0100000US,,United States,1600000US4204488,4204488,United States - Pennsylvania - Baumstown CDP,Baumstown CDP,$(X),$(X)
0100000US,,United States,1600000US4207688,4207688,United States - Pennsylvania - Boston CDP,Boston CDP,$(X),$(X)
0100000US,,United States,1600000US4210096,4210096,United States - Pennsylvania - Buffington CDP,Buffington CDP,$(X),$(X)
0100000US,,United States,1600000US4212312,4212312,United States - Pennsylvania - Centralia borough,Centralia borough,$(X),$(X)
0100000US,,United States,1600000US4212512,4212512,United States - Pennsylvania - Chalkhill CDP,Chalkhill CDP,$(X),$(X)
0100000US,,United States,1600000US4213418,4213418,United States - Pennsylvania - Cheyney University CDP,Cheyney University CDP,$-,$**
0100000US,,United States,1600000US4215416,4215416,United States - Pennsylvania - Colver CDP,Colver CDP,$(X),$(X)
0100000US,,United States,1600000US4217440,4217440,United States - Pennsylvania - Crown CDP,Crown CDP,$(X),$(X)
0100000US,,United States,1600000US4218998,4218998,United States - Pennsylvania - DeSales University CDP,DeSales University CDP,$-,$**
0100000US,,United States,1600000US4220336,4220336,United States - Pennsylvania - Dunlo CDP,Dunlo CDP,$(X),$(X)
0100000US,,United States,1600000US4220634,4220634,United States - Pennsylvania - Eagle Lake CDP,Eagle Lake CDP,$-,$**
0100000US,,United States,1600000US4222344,4222344,United States - Pennsylvania - Edenborn CDP,Edenborn CDP,$(X),$(X)
0100000US,,United States,1600000US4223392,4223392,United States - Pennsylvania - Elrama CDP,Elrama CDP,$(X),$(X)
0100000US,,United States,1600000US4224448,4224448,United States - Pennsylvania - Eyers Grove CDP,Eyers Grove CDP,$(X),$(X)
0100000US,,United States,1600000US4226328,4226328,United States - Pennsylvania - Flora Dale CDP,Flora Dale CDP,$-,$**
0100000US,,United States,1600000US4226812,4226812,United States - Pennsylvania - Fort Indiantown Gap CDP,Fort Indiantown Gap CDP,$-,$**
0100000US,,United States,1600000US4226984,4226984,United States - Pennsylvania - Foundryville CDP,Foundryville CDP,$(X),$(X)
0100000US,,United States,1600000US4230512,4230512,United States - Pennsylvania - Grapeville CDP,Grapeville CDP,$(X),$(X)
